STATION,NAME,LATITUDE,LONGITUDE,year,HTDD,state
USC00314938,"LENOIR, NC US",35.9147,-81.537399,2020,3545,NC
USC00314938,"LENOIR, NC US",35.9147,-81.537399,2021,3651,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2010,3496,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2011,3555,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2012,2745,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2013,3434,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2015,3720,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2016,,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2017,2828,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2018,,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2019,2954,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2020,2711,NC
USC00314962,"LEWISTON, NC US",36.1325,-77.170799,2021,3101,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2010,3579,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2011,,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2012,2738,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2013,3622,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2014,3800,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2015,3443,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2016,2866,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2017,,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2018,3487,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2019,3287,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2020,,NC
USC00314970,"LEXINGTON, NC US",35.845661,-80.259872,2021,3213,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2013,3471,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2014,3390,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2015,3525,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2016,,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2017,,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2018,,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2019,,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2020,2734,NC
USC00314987,"LILLINGTON, NC US",35.406879,-78.820236,2021,3021,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2010,3762,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2011,3665,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2012,2856,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2013,3499,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2014,3633,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2015,3515,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2016,2920,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2017,2705,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2018,3432,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2019,3186,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2020,2966,NC
USC00314996,"LINCOLNTON 4 W, NC US",35.460602,-81.329597,2021,3126,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2010,3024,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2011,3127,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2012,2284,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2013,2892,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2014,,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2015,2996,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2016,2239,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2017,2263,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2018,2801,NC
USC00315116,"LONGWOOD, NC US",34.010601,-78.546402,2019,2513,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2010,3873,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2011,3901,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2012,,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2013,,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2014,,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2015,3783,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2016,,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2017,,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2018,,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2019,3356,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2020,3163,NC
USC00315123,"LOUISBURG, NC US",36.102589,-78.304176,2021,,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2010,3171,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2011,,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2012,,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2013,2961,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2014,3048,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2015,,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2016,,NC
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.390202,-79.002197,2018,,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2010,3190,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2011,3117,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2012,2340,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2013,3020,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2014,2995,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2015,2962,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2016,2316,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2017,,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2018,2775,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2019,2332,NC
USC00315177,"LUMBERTON, NC US",34.6269,-79.025002,2021,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2010,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2011,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2012,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2013,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2014,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2015,3796,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2016,,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2017,3011,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2018,3801,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2019,3530,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2020,3306,NC
USC00315340,"MARION, NC US",35.6847,-82.0084,2021,3366,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2010,4857,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2011,4894,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2012,3908,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2013,4815,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2014,5034,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2015,4846,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2016,4110,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2017,3926,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2018,4562,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2019,4352,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2020,4242,NC
USC00315356,"MARSHALL, NC US",35.80336,-82.665733,2021,4401,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2010,,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2011,,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2012,,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2013,,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2014,,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2015,,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2016,3538,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2017,3388,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2018,4122,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2019,3867,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2020,3696,NC
USC00315743,"MOCKSVILLE 5 SE, NC US",35.84219,-80.497772,2021,3911,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2010,,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2011,3181,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2013,,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2014,3531,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2015,3436,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2016,2629,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2017,2522,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2018,3155,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2019,3034,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2020,2796,NC
USC00315771,"MONROE 2 SE, NC US",34.979839,-80.523438,2021,3029,NC
USC00315820,"MOORES CREEK NATIONAL BATTLEFIELD, NC US",34.458,-78.109398,2010,,NC
USC00315820,"MOORES CREEK NATIONAL BATTLEFIELD, NC US",34.458,-78.109398,2011,,NC
USC00315820,"MOORES CREEK NATIONAL BATTLEFIELD, NC US",34.458,-78.109398,2012,,NC
USC00315820,"MOORES CREEK NATIONAL BATTLEFIELD, NC US",34.458,-78.109398,2013,2578,NC
USC00315820,"MOORES CREEK NATIONAL BATTLEFIELD, NC US",34.458,-78.109398,2021,2503,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2010,,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2011,2650,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2012,1752,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2013,2285,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2014,2338,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2015,2866,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2016,2056,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2017,2116,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2018,2735,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2019,,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2020,2165,NC
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.733601,-76.735703,2021,2398,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2010,4200,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2011,4027,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2012,3303,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2013,3951,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2014,4178,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2015,4016,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2016,3417,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2017,3084,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2018,3858,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2019,3678,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2020,3493,NC
USC00315838,"MORGANTON, NC US",35.729721,-81.672729,2021,3668,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2010,,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2011,4384,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2012,3680,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2013,4462,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2014,4691,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2015,4496,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2016,3815,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2017,3613,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2018,4420,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2019,4142,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2020,4128,NC
USC00315890,"MOUNT AIRY 2 W, NC US",36.496181,-80.65226,2021,4114,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2010,8286,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2011,7748,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2012,7035,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2013,8069,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2014,8000,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2015,7876,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2016,7334,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2017,6941,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2018,7741,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2019,7491,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2020,7479,NC
USC00315923,"MOUNT MITCHELL, NC US",35.758499,-82.271103,2021,7417,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2011,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2012,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2013,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2014,3354,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2015,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2016,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2017,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2018,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2020,,NC
USC00315930,"MOUNT OLIVE 6 SE, NC US",35.13763,-77.989082,2021,,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2010,,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2011,,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2012,3130,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2013,3992,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2014,4177,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2015,4127,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2016,3091,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2017,3185,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2018,3715,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2019,3342,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2020,,NC
USC00315996,"MURFREESBORO, NC US",36.452099,-77.080299,2021,3343,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2010,3117,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2011,3309,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2012,2369,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2013,2954,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2014,3006,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2015,3098,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2016,2288,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2017,2430,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2018,2821,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2019,2422,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2020,2339,NC
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.776299,-76.876999,2021,2595,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2010,3811,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2012,,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2013,3708,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2016,,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2017,,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2018,3729,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2019,,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2020,3144,NC
USC00316122,"NEW HILL, NC US",35.681068,-78.915573,2021,3283,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2010,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2011,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2012,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2013,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2014,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2015,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2016,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2017,,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2018,3885,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2019,3665,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2020,3569,NC
USC00316236,"NORTH FORK 2, NC US",35.663078,-82.347458,2021,3723,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2010,4319,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2011,4245,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2012,3384,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2013,4236,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2014,4295,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2015,4179,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2016,3490,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2017,3192,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2018,3955,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2019,3718,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2020,3570,NC
USC00316256,"NORTH WILKESBORO, NC US",36.163799,-81.153603,2021,3675,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2010,2711,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2011,2926,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2012,1953,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2013,2644,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2014,2598,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2015,2759,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2016,,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2019,,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2020,1851,NC
USC00316349,"OCRACOKE, NC US",35.107498,-75.987198,2021,2145,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2012,,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2013,,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2014,,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2015,,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2016,,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2017,3449,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2018,4272,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2019,4027,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2020,3973,NC
USC00316380,"OLD FORT 4 NE, NC US",35.667629,-82.123894,2021,4117,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2010,3271,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2011,3426,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2015,,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2016,,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2017,2073,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2019,,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2020,,NC
USC00316422,"RICHLANDS, NC US",34.924999,-77.511299,2021,2916,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2010,3763,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2011,3797,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2012,2990,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2013,3746,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2019,,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2020,,NC
USC00316510,"OXFORD AG, NC US",36.30402,-78.610832,2021,,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2010,,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2011,,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2012,,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2013,,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2014,2775,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2015,2816,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2016,1965,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2017,2057,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2018,2513,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2019,2120,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2020,2449,NC
USC00316676,"PERRYTOWN, NC US",35.055599,-77.085899,2021,2733,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2010,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2011,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2012,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2016,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2017,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2018,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2019,3685,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2020,,NC
USC00316686,"PFAFFTOWN, NC US",36.1562,-80.370209,2021,3938,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2010,,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2011,4385,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2012,3615,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2013,4430,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2014,4735,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2015,4260,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2016,3826,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2017,3530,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2018,4116,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2019,3903,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2020,3813,NC
USC00316805,"PISGAH FOREST 3 NE, NC US",35.27195,-82.647842,2021,4081,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2010,3073,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2011,3242,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2012,2356,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2013,3187,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2014,3143,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2015,3242,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2016,2285,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2017,2376,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2018,2952,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2019,2579,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2020,2391,NC
USC00316853,"PLYMOUTH 5 E, NC US",35.872299,-76.659203,2021,2719,NC
